line_id,process_id,step_seq,ppid,eqp_id,eqp_chamber,lot_type,lot_id,root_lot_id,wafer_id,tkout_time,fab_value,metro_step_seq,item_id
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH2,E_2,A0008.1,A0036,1,2026-02-04 04:47:01,26.17265908714513,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH4,E_2,A0008.1,A0033,12,2026-02-04 05:10:56,25.76258799380967,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH3,E_2,A0008.1,A0052,22,2026-02-04 05:52:00,26.461262529420587,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH2,E_2,A0008.1,A0048,1,2026-02-04 06:10:53,27.554750472555657,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH2,E_2,A0008.1,A0012,23,2026-02-04 06:33:22,26.38886498953562,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH3,E_2,A0008.1,A0052,14,2026-02-04 06:33:57,26.437657418324708,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH3,E_2,A0008.1,A0005,8,2026-02-04 07:07:31,33.46079550346899,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH4,E_2,A0008.1,A0040,11,2026-02-04 07:22:20,28.01481438465209,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH4,E_2,A0008.1,A0021,5,2026-02-04 08:12:43,29.638710854484035,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH4,E_2,A0008.1,A0004,24,2026-02-04 08:20:15,28.12133472373039,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH3,P_2,A0009.1,A0043,16,2026-02-04 08:26:05,26.972716053348485,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH2,P_2,A0009.1,A0041,5,2026-02-04 08:52:23,25.19368757137925,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH1,P_2,A0009.1,A0040,14,2026-02-04 09:04:45,26.039909643405785,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH1,P_2,A0009.1,A0028,3,2026-02-04 09:06:21,27.08686905519311,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH1,P_2,A0009.1,A0022,1,2026-02-04 09:08:27,32.59137172058435,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH1,P_2,A0009.1,A0013,8,2026-02-04 10:14:59,23.719933211205475,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH4,P_2,A0009.1,A0048,4,2026-02-04 11:35:11,31.60792688697697,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH2,P_2,A0009.1,A0051,19,2026-02-04 12:24:18,31.225413396839315,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH4,P_2,A0009.1,A0002,1,2026-02-04 13:13:36,24.37518107648953,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH4,P_2,A0009.1,A0029,16,2026-02-04 13:28:09,27.699185723549675,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH3,P_2,A0009.1,A0010,21,2026-02-04 13:59:26,30.5292141447436,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH3,P_2,A0009.1,A0002,13,2026-02-04 14:26:04,29.160102473311795,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH3,P_2,A0009.1,A0036,16,2026-02-04 15:25:08,27.285274936573234,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH3,P_2,A0009.1,A0002,5,2026-02-04 15:40:03,29.623538458006315,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH3,E_2,A0010.1,A0022,8,2026-02-04 16:15:40,26.188014398365176,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH4,E_2,A0010.1,A0030,4,2026-02-04 17:08:31,24.24611577073842,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH4,E_2,A0010.1,A0010,22,2026-02-04 17:29:37,27.325774246270228,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH1,E_2,A0010.1,A0031,18,2026-02-04 18:09:20,25.10792144235424,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH1,E_2,A0010.1,A0034,15,2026-02-04 19:36:32,25.34574721968076,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH2,E_2,A0010.1,A0029,20,2026-02-04 19:42:43,31.759379533932357,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH3,E_2,A0010.1,A0033,17,2026-02-04 20:10:07,31.439320912556564,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH3,E_2,A0010.1,A0053,12,2026-02-04 20:15:06,31.085423908576296,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH4,E_2,A0010.1,A0051,7,2026-02-04 21:41:58,25.89245319161752,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH2,E_2,A0010.1,A0048,22,2026-02-04 22:32:43,25.21205541156562,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH2,E_2,A0010.1,A0010,4,2026-02-04 23:46:36,27.02265171186224,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH2,E_2,A0010.1,A0016,13,2026-02-05 01:25:31,27.56053978728981,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH2,E_2,A0010.1,A0021,16,2026-02-05 01:30:29,29.666129215054298,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH2,E_2,A0010.1,A0021,2,2026-02-05 05:00:27,27.508480754513645,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH4,E_2,A0010.1,A0031,16,2026-02-05 05:30:13,28.27449167987953,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH4,E_2,A0010.1,A0046,12,2026-02-05 06:17:37,27.91569388369012,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH1,E_2,A0010.1,A0034,17,2026-02-05 06:21:12,28.93839073437473,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH2,E_2,A0010.1,A0045,20,2026-02-05 06:28:20,28.974357801936733,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH1,E_2,A0010.1,A0032,18,2026-02-05 07:04:22,31.064224682315512,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH4,E_2,A0010.1,A0047,14,2026-02-05 07:04:24,26.470130865508352,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH3,E_2,A0010.1,A0028,13,2026-02-05 07:47:07,28.5936077938985,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH1,E_2,A0010.1,A0056,3,2026-02-05 07:49:07,29.16464322132761,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH4,P_2,A0011.1,A0054,24,2026-02-05 08:05:06,27.94584346119775,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH1,P_2,A0011.1,A0024,9,2026-02-05 08:05:21,30.1279613903548,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH4,P_2,A0011.1,A0045,5,2026-02-05 09:29:06,31.68025092448409,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH4,P_2,A0011.1,A0054,19,2026-02-05 09:47:32,30.08705002191308,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH4,P_2,A0011.1,A0050,8,2026-02-05 10:06:25,27.95639820970314,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH1,P_2,A0011.1,A0050,25,2026-02-05 10:06:46,30.626945266618264,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH4,P_2,A0011.1,A0051,13,2026-02-05 10:53:48,27.42059257816071,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH3,P_2,A0011.1,A0043,10,2026-02-05 12:07:58,27.70804981208927,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH2,P_2,A0011.1,A0051,8,2026-02-05 12:41:49,32.60874727828211,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH1,P_2,A0011.1,A0038,18,2026-02-05 13:04:48,29.80838237825952,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH3,E_3,A0012.1,A0040,10,2026-02-05 13:25:05,30.66163937198636,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH4,E_3,A0012.1,A0037,10,2026-02-05 13:26:20,30.095487385249296,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH1,E_3,A0012.1,A0018,23,2026-02-05 14:13:22,29.917002617534067,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH4,E_3,A0012.1,A0032,13,2026-02-05 15:18:55,29.17635629140935,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH1,E_3,A0012.1,A0034,7,2026-02-05 16:01:01,24.718949092353068,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH1,E_3,A0012.1,A0015,15,2026-02-05 16:32:42,25.32166808220015,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH1,E_3,A0012.1,A0007,18,2026-02-05 16:46:51,29.45915323947708,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH4,E_3,A0012.1,A0051,24,2026-02-05 16:54:03,37.25286657280587,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH4,E_3,A0012.1,A0042,12,2026-02-05 18:08:55,30.40155185738035,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH3,E_3,A0012.1,A0028,23,2026-02-05 18:27:25,29.99114641140361,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH1,E_3,A0012.1,A0023,11,2026-02-05 18:38:10,24.61665254561309,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH1,E_3,A0012.1,A0018,3,2026-02-05 19:21:48,27.788683449429588,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH2,E_3,A0012.1,A0019,6,2026-02-05 19:40:23,28.094431406798464,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH1,E_3,A0012.1,A0016,8,2026-02-05 20:38:37,28.68302768827832,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH1,E_3,A0012.1,A0054,22,2026-02-05 20:47:52,26.170648907009177,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH2,E_3,A0012.1,A0001,10,2026-02-05 21:26:55,28.579710172939787,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH3,E_3,A0012.1,A0013,3,2026-02-05 21:47:39,27.93707687481452,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH2,E_3,A0012.1,A0049,15,2026-02-05 22:24:30,23.274989043504867,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH4,E_3,A0012.1,A0030,2,2026-02-05 23:29:00,29.857456697354262,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH3,E_3,A0012.1,A0001,14,2026-02-06 01:08:48,27.10879469780546,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH1,E_3,A0012.1,A0025,14,2026-02-06 01:13:56,27.47102244055632,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH2,E_3,A0012.1,A0042,11,2026-02-06 01:35:29,29.093282063346624,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH3,E_3,A0012.1,A0023,15,2026-02-06 02:07:25,25.621846046182227,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH1,E_3,A0012.1,A0054,14,2026-02-06 02:10:22,29.721450652482407,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH3,E_3,A0012.1,A0050,24,2026-02-06 02:14:03,28.002513858914767,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH1,E_2,A0013.1,A0057,5,2026-02-06 03:37:21,27.670621768012776,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH1,E_2,A0013.1,A0057,7,2026-02-06 03:37:47,31.36021445012362,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH3,E_2,A0013.1,A0042,18,2026-02-06 03:48:58,27.822381936114702,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH2,E_2,A0013.1,A0030,25,2026-02-06 04:16:40,25.334856315842742,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH4,E_2,A0013.1,A0041,12,2026-02-06 04:40:08,28.36673708288539,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH1,E_2,A0013.1,A0027,11,2026-02-06 05:25:02,29.537635245261814,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH2,E_2,A0013.1,A0035,11,2026-02-06 06:06:47,26.9497744284256,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH4,E_2,A0013.1,A0032,8,2026-02-06 07:10:17,24.98378638722908,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH1,E_2,A0013.1,A0007,6,2026-02-06 07:41:10,34.70298824371589,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH1,E_2,A0013.1,A0043,19,2026-02-06 08:11:00,31.395739304622467,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH2,E_2,A0013.1,A0022,25,2026-02-06 09:18:38,25.83568100964333,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH3,E_2,A0013.1,A0036,8,2026-02-06 09:27:50,33.23332460640976,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH2,E_2,A0013.1,A0047,21,2026-02-06 10:57:58,26.091822522892123,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH1,E_2,A0013.1,A0052,10,2026-02-06 11:44:21,31.103716045588648,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH4,E_2,A0013.1,A0009,5,2026-02-06 12:57:11,25.101112853994834,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH2,E_2,A0013.1,A0031,14,2026-02-06 14:01:56,30.35843665483504,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH1,E_2,A0013.1,A0013,15,2026-02-06 14:40:35,29.920728935644014,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH2,E_2,A0013.1,A0030,13,2026-02-06 14:54:45,27.283351075660786,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH4,E_2,A0013.1,A0010,15,2026-02-06 15:59:54,27.32013327882552,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH3,E_2,A0013.1,A0053,16,2026-02-06 17:01:15,30.399554096416885,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH4,E_2,A0013.1,A0004,4,2026-02-06 17:29:16,23.08499683946054,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH3,E_3,A0014.1,A0036,23,2026-02-06 17:38:47,29.15141911948872,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH2,E_3,A0014.1,A0005,7,2026-02-06 18:03:14,28.552990499212846,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH2,E_3,A0014.1,A0026,17,2026-02-06 18:03:33,30.0909813880234,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH4,E_3,A0014.1,A0041,7,2026-02-06 18:14:28,23.30149387379513,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH1,E_3,A0014.1,A0024,18,2026-02-06 19:11:25,26.658724059712693,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH3,E_3,A0014.1,A0028,2,2026-02-06 19:22:57,31.8293325915526,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH4,E_3,A0014.1,A0038,22,2026-02-06 19:48:06,30.81797186271607,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH2,E_3,A0014.1,A0055,7,2026-02-06 20:14:33,28.814784122481505,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH3,E_3,A0014.1,A0036,19,2026-02-06 22:47:56,27.771015919137312,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH1,E_3,A0014.1,A0018,7,2026-02-06 23:34:06,25.12097967846972,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH1,E_3,A0014.1,A0002,22,2026-02-06 23:41:50,28.61685866222896,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH3,E_3,A0014.1,A0050,1,2026-02-07 00:46:35,24.714020086578568,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH3,E_3,A0014.1,A0005,20,2026-02-07 00:55:38,27.00373257379177,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH2,E_3,A0014.1,A0057,3,2026-02-07 02:38:25,28.813361663556453,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH4,E_3,A0014.1,A0057,19,2026-02-07 03:12:34,29.10941746752342,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH4,E_3,A0014.1,A0057,17,2026-02-07 03:31:25,26.046178017538708,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH2,E_3,A0014.1,A0045,12,2026-02-07 03:52:22,26.298224456480767,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH1,E_3,A0014.1,A0010,16,2026-02-07 03:57:14,21.123176685005127,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH3,E_3,A0014.1,A0006,22,2026-02-07 04:47:56,30.35461940149245,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH4,E_3,A0014.1,A0006,15,2026-02-07 05:02:45,31.47104956272237,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH3,E_3,A0014.1,A0034,21,2026-02-07 05:07:42,29.316166684719747,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH2,P_2,A0015.1,A0030,3,2026-02-07 06:11:58,26.13146991014065,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH1,P_2,A0015.1,A0049,2,2026-02-07 06:15:22,30.95359765804669,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH3,P_2,A0015.1,A0055,12,2026-02-07 06:38:36,27.96767150547529,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH3,P_2,A0015.1,A0011,13,2026-02-07 08:24:25,29.07778311562813,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH4,P_2,A0015.1,A0025,5,2026-02-07 08:32:27,30.48957528838456,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH3,P_2,A0015.1,A0018,6,2026-02-07 09:26:52,30.51237218944358,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH3,P_2,A0015.1,A0009,9,2026-02-07 09:32:42,27.838423718500067,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH2,P_2,A0015.1,A0050,4,2026-02-07 09:49:12,22.860981945942537,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH1,P_2,A0015.1,A0028,12,2026-02-07 10:00:03,28.92219229355389,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH4,P_2,A0015.1,A0056,15,2026-02-07 11:44:50,28.92298320135113,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH3,P_2,A0015.1,A0045,19,2026-02-07 12:04:29,24.19210215656101,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH4,P_2,A0015.1,A0056,7,2026-02-07 12:07:57,27.46796873550266,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH4,P_2,A0015.1,A0055,3,2026-02-07 12:22:44,31.60164982842193,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH2,P_2,A0015.1,A0009,10,2026-02-07 12:55:51,25.524203480683127,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH3,P_2,A0015.1,A0054,13,2026-02-07 13:27:08,31.17444841281329,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH3,P_2,A0015.1,A0041,10,2026-02-07 13:40:41,27.443927226995,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH2,P_2,A0015.1,A0056,20,2026-02-07 13:54:56,28.25526242533972,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH2,P_1,A0016.1,A0042,24,2026-02-07 14:48:39,31.44564679479499,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH1,P_1,A0016.1,A0032,7,2026-02-07 15:16:43,29.008111910104365,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH4,P_1,A0016.1,A0001,4,2026-02-07 15:50:49,27.325680848078104,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH2,P_1,A0016.1,A0004,11,2026-02-07 16:09:07,29.58439752254618,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH2,P_1,A0016.1,A0014,21,2026-02-07 16:40:55,25.991203636934,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH3,P_1,A0016.1,A0022,4,2026-02-07 17:19:20,24.63971488961944,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH1,P_1,A0016.1,A0028,9,2026-02-07 17:51:41,24.212026402659863,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH3,P_1,A0016.1,A0035,21,2026-02-07 18:03:39,32.74516309932889,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH3,P_1,A0016.1,A0029,1,2026-02-07 18:06:09,28.450771032337343,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH3,P_1,A0016.1,A0034,1,2026-02-07 18:23:02,29.050494507379327,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH2,P_2,A0017.1,A0037,1,2026-02-07 19:03:07,24.73077143473822,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH4,P_2,A0017.1,A0027,23,2026-02-07 19:04:50,25.081149617720897,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH3,P_2,A0017.1,A0054,15,2026-02-07 20:18:43,28.877907937797797,MET_034,ITEM_Y
